Current_Time,Event_Name,Event_Scheduled,Event_Time,Idle_Processors,Service_Processors,Queue_Length,Entities_System
40461,NEXT_ARRIVAL,40447,40461,5565,13296,3,4
40469,NEXT_ARRIVAL,40461,40469,5565,13304,4,5
40487,NEXT_ARRIVAL,40469,40487,5565,13322,5,6
40514,NEXT_ARRIVAL,40487,40514,5565,13349,6,7
40533,END_SERVICE,40435,40533,5565,13368,7,8
40544,NEXT_ARRIVAL,40514,40544,5565,13379,6,7
40585,END_SERVICE,40533,40585,5565,13420,7,8
40592,END_SERVICE,40585,40592,5565,13427,6,7
40619,END_SERVICE,40592,40619,5565,13454,5,6
40623,END_SERVICE,40619,40623,5565,13458,4,5
40633,NEXT_ARRIVAL,40544,40633,5565,13468,3,4
40640,END_SERVICE,40623,40640,5565,13475,4,5
40649,NEXT_ARRIVAL,40633,40649,5565,13484,3,4
40651,END_SERVICE,40640,40651,5565,13486,4,5
40676,NEXT_ARRIVAL,40649,40676,5565,13511,3,4
40679,NEXT_ARRIVAL,40676,40679,5565,13514,4,5
40687,END_SERVICE,40651,40687,5565,13522,5,6
40723,END_SERVICE,40687,40723,5565,13558,4,5
40729,END_SERVICE,40723,40729,5565,13564,3,4
40765,NEXT_ARRIVAL,40679,40765,5565,13600,2,3
40794,NEXT_ARRIVAL,40765,40794,5565,13629,3,4
40805,END_SERVICE,40729,40805,5565,13640,4,5
40811,END_SERVICE,40805,40811,5565,13646,3,4
40832,END_SERVICE,40811,40832,5565,13667,2,3
40842,END_SERVICE,40832,40842,5565,13677,1,2
40852,END_SERVICE,40842,40852,5565,13687,0,1
41140,NEXT_ARRIVAL,40794,41140,5853,13687,0,0
41164,END_SERVICE,41140,41164,5853,13711,0,1
41243,NEXT_ARRIVAL,41140,41243,5932,13711,0,0
41287,END_SERVICE,41243,41287,5932,13755,0,1
41295,NEXT_ARRIVAL,41243,41295,5940,13755,0,0
41317,END_SERVICE,41295,41317,5940,13777,0,1
41398,NEXT_ARRIVAL,41295,41398,6021,13777,0,0
41417,END_SERVICE,41398,41417,6021,13796,0,1
41482,NEXT_ARRIVAL,41398,41482,6086,13796,0,0
41492,NEXT_ARRIVAL,41482,41492,6086,13806,0,1
41531,END_SERVICE,41482,41531,6086,13845,1,2
41532,END_SERVICE,41531,41532,6086,13846,0,1
41552,NEXT_ARRIVAL,41492,41552,6106,13846,0,0
41563,END_SERVICE,41552,41563,6106,13857,0,1
41563,NEXT_ARRIVAL,41552,41563,6106,13857,0,0
41582,END_SERVICE,41563,41582,6106,13876,0,1
41617,NEXT_ARRIVAL,41563,41617,6141,13876,0,0
41620,END_SERVICE,41617,41620,6141,13879,0,1
41647,NEXT_ARRIVAL,41617,41647,6168,13879,0,0
41658,NEXT_ARRIVAL,41647,41658,6168,13890,0,1
41704,NEXT_ARRIVAL,41658,41704,6168,13936,1,2
41722,END_SERVICE,41647,41722,6168,13954,2,3
41723,END_SERVICE,41722,41723,6168,13955,1,2
41741,NEXT_ARRIVAL,41704,41741,6168,13973,0,1
41741,END_SERVICE,41723,41741,6168,13973,1,2
41743,END_SERVICE,41741,41743,6168,13975,0,1
41791,NEXT_ARRIVAL,41741,41791,6216,13975,0,0
41821,NEXT_ARRIVAL,41791,41821,6216,14005,0,1
41823,NEXT_ARRIVAL,41821,41823,6216,14007,1,2
41834,NEXT_ARRIVAL,41823,41834,6216,14018,2,3
41848,END_SERVICE,41791,41848,6216,14032,3,4
41872,END_SERVICE,41848,41872,6216,14056,2,3
41876,END_SERVICE,41872,41876,6216,14060,1,2
41886,END_SERVICE,41876,41886,6216,14070,0,1
41958,NEXT_ARRIVAL,41834,41958,6288,14070,0,0
41959,NEXT_ARRIVAL,41958,41959,6288,14071,0,1
41975,END_SERVICE,41958,41975,6288,14087,1,2
41981,NEXT_ARRIVAL,41959,41981,6288,14093,0,1
41993,NEXT_ARRIVAL,41981,41993,6288,14105,1,2
41994,END_SERVICE,41975,41994,6288,14106,2,3
42029,NEXT_ARRIVAL,41993,42029,6288,14141,1,2
42032,END_SERVICE,41994,42032,6288,14144,2,3
42040,NEXT_ARRIVAL,42029,42040,6288,14152,1,2
42058,END_SERVICE,42032,42058,6288,14170,2,3
42082,NEXT_ARRIVAL,42040,42082,6288,14194,1,2
42138,END_SERVICE,42058,42138,6288,14250,2,3
42143,NEXT_ARRIVAL,42082,42143,6288,14255,1,2
42171,NEXT_ARRIVAL,42143,42171,6288,14283,2,3
42180,NEXT_ARRIVAL,42171,42180,6288,14292,3,4
42189,END_SERVICE,42138,42189,6288,14301,4,5
42193,END_SERVICE,42189,42193,6288,14305,3,4
42211,END_SERVICE,42193,42211,6288,14323,2,3
42213,END_SERVICE,42211,42213,6288,14325,1,2
42291,END_SERVICE,42213,42291,6288,14403,0,1
42401,NEXT_ARRIVAL,42180,42401,6398,14403,0,0
42453,NEXT_ARRIVAL,42401,42453,6398,14455,0,1
42471,NEXT_ARRIVAL,42453,42471,6398,14473,1,2
42483,NEXT_ARRIVAL,42471,42483,6398,14485,2,3
42491,END_SERVICE,42401,42491,6398,14493,3,4
42495,END_SERVICE,42491,42495,6398,14497,2,3
42496,NEXT_ARRIVAL,42483,42496,6398,14498,1,2
42503,NEXT_ARRIVAL,42496,42503,6398,14505,2,3
42516,END_SERVICE,42495,42516,6398,14518,3,4
42519,NEXT_ARRIVAL,42503,42519,6398,14521,2,3
42543,END_SERVICE,42516,42543,6398,14545,3,4
42544,END_SERVICE,42543,42544,6398,14546,2,3
42560,END_SERVICE,42544,42560,6398,14562,1,2
42572,NEXT_ARRIVAL,42519,42572,6398,14574,0,1
42589,END_SERVICE,42560,42589,6398,14591,1,2
42607,END_SERVICE,42589,42607,6398,14609,0,1
42650,NEXT_ARRIVAL,42572,42650,6441,14609,0,0
42663,NEXT_ARRIVAL,42650,42663,6441,14622,0,1
42664,NEXT_ARRIVAL,42663,42664,6441,14623,1,2
42691,NEXT_ARRIVAL,42664,42691,6441,14650,2,3
42703,NEXT_ARRIVAL,42691,42703,6441,14662,3,4
42744,END_SERVICE,42650,42744,6441,14703,4,5
42752,END_SERVICE,42744,42752,6441,14711,3,4
42762,END_SERVICE,42752,42762,6441,14721,2,3
42773,NEXT_ARRIVAL,42703,42773,6441,14732,1,2
42805,END_SERVICE,42762,42805,6441,14764,2,3
42824,NEXT_ARRIVAL,42773,42824,6441,14783,1,2
42827,END_SERVICE,42805,42827,6441,14786,2,3
42842,END_SERVICE,42827,42842,6441,14801,1,2
42843,END_SERVICE,42842,42843,6441,14802,0,1
42874,NEXT_ARRIVAL,42824,42874,6472,14802,0,0
42875,END_SERVICE,42874,42875,6472,14803,0,1
42903,NEXT_ARRIVAL,42874,42903,6500,14803,0,0
42906,END_SERVICE,42903,42906,6500,14806,0,1
42906,NEXT_ARRIVAL,42903,42906,6500,14806,0,0
42985,NEXT_ARRIVAL,42906,42985,6500,14885,0,1
42992,NEXT_ARRIVAL,42985,42992,6500,14892,1,2
42993,NEXT_ARRIVAL,42992,42993,6500,14893,2,3
42997,END_SERVICE,42906,42997,6500,14897,3,4
43006,END_SERVICE,42997,43006,6500,14906,2,3
43012,END_SERVICE,43006,43012,6500,14912,1,2
43044,END_SERVICE,43012,43044,6500,14944,0,1
43108,NEXT_ARRIVAL,42993,43108,6564,14944,0,0
43112,END_SERVICE,43108,43112,6564,14948,0,1
43121,NEXT_ARRIVAL,43108,43121,6573,14948,0,0
43163,NEXT_ARRIVAL,43121,43163,6573,14990,0,1
43193,NEXT_ARRIVAL,43163,43193,6573,15020,1,2
43214,NEXT_ARRIVAL,43193,43214,6573,15041,2,3
43221,END_SERVICE,43121,43221,6573,15048,3,4
43226,END_SERVICE,43221,43226,6573,15053,2,3
43275,NEXT_ARRIVAL,43214,43275,6573,15102,1,2
43318,END_SERVICE,43226,43318,6573,15145,2,3
43344,END_SERVICE,43318,43344,6573,15171,1,2
43346,END_SERVICE,43344,43346,6573,15173,0,1
43355,NEXT_ARRIVAL,43275,43355,6582,15173,0,0
43388,END_SERVICE,43355,43388,6582,15206,0,1
43454,NEXT_ARRIVAL,43355,43454,6648,15206,0,0
43472,NEXT_ARRIVAL,43454,43472,6648,15224,0,1
43474,END_SERVICE,43454,43474,6648,15226,1,2
43478,NEXT_ARRIVAL,43472,43478,6648,15230,0,1
43512,END_SERVICE,43474,43512,6648,15264,1,2
43515,END_SERVICE,43512,43515,6648,15267,0,1
43566,NEXT_ARRIVAL,43478,43566,6699,15267,0,0
43567,NEXT_ARRIVAL,43566,43567,6699,15268,0,1
43605,END_SERVICE,43566,43605,6699,15306,1,2
43631,END_SERVICE,43605,43631,6699,15332,0,1
43705,NEXT_ARRIVAL,43567,43705,6773,15332,0,0
43720,NEXT_ARRIVAL,43705,43720,6773,15347,0,1
43727,END_SERVICE,43705,43727,6773,15354,1,2
43736,END_SERVICE,43727,43736,6773,15363,0,1
43827,NEXT_ARRIVAL,43720,43827,6864,15363,0,0
43875,END_SERVICE,43827,43875,6864,15411,0,1
43997,NEXT_ARRIVAL,43827,43997,6986,15411,0,0
44027,NEXT_ARRIVAL,43997,44027,6986,15441,0,1
44030,NEXT_ARRIVAL,44027,44030,6986,15444,1,2
44039,END_SERVICE,43997,44039,6986,15453,2,3
44055,END_SERVICE,44039,44055,6986,15469,1,2
44056,NEXT_ARRIVAL,44030,44056,6986,15470,0,1
44062,END_SERVICE,44055,44062,6986,15476,1,2
44074,END_SERVICE,44062,44074,6986,15488,0,1
44079,NEXT_ARRIVAL,44056,44079,6991,15488,0,0
44084,END_SERVICE,44079,44084,6991,15493,0,1
44103,NEXT_ARRIVAL,44079,44103,7010,15493,0,0
44112,END_SERVICE,44103,44112,7010,15502,0,1
44133,NEXT_ARRIVAL,44103,44133,7031,15502,0,0
44134,END_SERVICE,44133,44134,7031,15503,0,1
44229,NEXT_ARRIVAL,44133,44229,7126,15503,0,0
44262,NEXT_ARRIVAL,44229,44262,7126,15536,0,1
44275,END_SERVICE,44229,44275,7126,15549,1,2
44339,NEXT_ARRIVAL,44262,44339,7126,15613,0,1
44344,NEXT_ARRIVAL,44339,44344,7126,15618,1,2
44363,END_SERVICE,44275,44363,7126,15637,2,3
44385,NEXT_ARRIVAL,44344,44385,7126,15659,1,2
44530,END_SERVICE,44363,44530,7126,15804,2,3
44555,END_SERVICE,44530,44555,7126,15829,1,2
44559,END_SERVICE,44555,44559,7126,15833,0,1
44563,NEXT_ARRIVAL,44385,44563,7130,15833,0,0
44564,NEXT_ARRIVAL,44563,44564,7130,15834,0,1
44573,NEXT_ARRIVAL,44564,44573,7130,15843,1,2
44587,END_SERVICE,44563,44587,7130,15857,2,3
44598,END_SERVICE,44587,44598,7130,15868,1,2
44626,END_SERVICE,44598,44626,7130,15896,0,1
44700,NEXT_ARRIVAL,44573,44700,7204,15896,0,0
44709,END_SERVICE,44700,44709,7204,15905,0,1
44820,NEXT_ARRIVAL,44700,44820,7315,15905,0,0
44837,NEXT_ARRIVAL,44820,44837,7315,15922,0,1
44855,END_SERVICE,44820,44855,7315,15940,1,2
44859,END_SERVICE,44855,44859,7315,15944,0,1
44901,NEXT_ARRIVAL,44837,44901,7357,15944,0,0
44912,NEXT_ARRIVAL,44901,44912,7357,15955,0,1
44915,END_SERVICE,44901,44915,7357,15958,1,2
44918,END_SERVICE,44915,44918,7357,15961,0,1
44959,NEXT_ARRIVAL,44912,44959,7398,15961,0,0
44973,END_SERVICE,44959,44973,7398,15975,0,1
44973,NEXT_ARRIVAL,44959,44973,7398,15975,0,0
44991,NEXT_ARRIVAL,44973,44991,7398,15993,0,1
44992,END_SERVICE,44973,44992,7398,15994,1,2
44993,END_SERVICE,44992,44993,7398,15995,0,1
45041,NEXT_ARRIVAL,44991,45041,7446,15995,0,0
45052,NEXT_ARRIVAL,45041,45052,7446,16006,0,1
45065,NEXT_ARRIVAL,45052,45065,7446,16019,1,2
45068,END_SERVICE,45041,45068,7446,16022,2,3
45130,NEXT_ARRIVAL,45065,45130,7446,16084,1,2
45146,NEXT_ARRIVAL,45130,45146,7446,16100,2,3
45152,END_SERVICE,45068,45152,7446,16106,3,4
45155,END_SERVICE,45152,45155,7446,16109,2,3
45182,END_SERVICE,45155,45182,7446,16136,1,2
45217,NEXT_ARRIVAL,45146,45217,7446,16171,0,1
45220,END_SERVICE,45182,45220,7446,16174,1,2
45224,NEXT_ARRIVAL,45217,45224,7446,16178,0,1
45235,END_SERVICE,45220,45235,7446,16189,1,2
45238,END_SERVICE,45235,45238,7446,16192,0,1
45314,NEXT_ARRIVAL,45224,45314,7522,16192,0,0
45315,END_SERVICE,45314,45315,7522,16193,0,1
45350,NEXT_ARRIVAL,45314,45350,7557,16193,0,0
45366,END_SERVICE,45350,45366,7557,16209,0,1
45415,NEXT_ARRIVAL,45350,45415,7606,16209,0,0
45430,NEXT_ARRIVAL,45415,45430,7606,16224,0,1
45450,NEXT_ARRIVAL,45430,45450,7606,16244,1,2
45477,NEXT_ARRIVAL,45450,45477,7606,16271,2,3
45484,END_SERVICE,45415,45484,7606,16278,3,4
45513,NEXT_ARRIVAL,45477,45513,7606,16307,2,3
45562,NEXT_ARRIVAL,45513,45562,7606,16356,3,4
45582,NEXT_ARRIVAL,45562,45582,7606,16376,4,5
45595,END_SERVICE,45484,45595,7606,16389,5,6
45595,NEXT_ARRIVAL,45582,45595,7606,16389,4,5
45601,NEXT_ARRIVAL,45595,45601,7606,16395,5,6
45653,NEXT_ARRIVAL,45601,45653,7606,16447,6,7
45673,END_SERVICE,45595,45673,7606,16467,7,8
45703,END_SERVICE,45673,45703,7606,16497,6,7
45718,END_SERVICE,45703,45718,7606,16512,5,6
45724,END_SERVICE,45718,45724,7606,16518,4,5
45737,END_SERVICE,45724,45737,7606,16531,3,4
45758,NEXT_ARRIVAL,45653,45758,7606,16552,2,3
45770,END_SERVICE,45737,45770,7606,16564,3,4
45801,NEXT_ARRIVAL,45758,45801,7606,16595,2,3
45841,END_SERVICE,45770,45841,7606,16635,3,4
45883,NEXT_ARRIVAL,45801,45883,7606,16677,2,3
45887,END_SERVICE,45841,45887,7606,16681,3,4
45896,END_SERVICE,45887,45896,7606,16690,2,3
45909,END_SERVICE,45896,45909,7606,16703,1,2
45922,END_SERVICE,45909,45922,7606,16716,0,1
45981,NEXT_ARRIVAL,45883,45981,7665,16716,0,0
46004,END_SERVICE,45981,46004,7665,16739,0,1
46026,NEXT_ARRIVAL,45981,46026,7687,16739,0,0
46027,NEXT_ARRIVAL,46026,46027,7687,16740,0,1
46036,END_SERVICE,46026,46036,7687,16749,1,2
46046,END_SERVICE,46036,46046,7687,16759,0,1
46048,NEXT_ARRIVAL,46027,46048,7689,16759,0,0
46125,END_SERVICE,46048,46125,7689,16836,0,1
46137,NEXT_ARRIVAL,46048,46137,7701,16836,0,0
46180,NEXT_ARRIVAL,46137,46180,7701,16879,0,1
46190,END_SERVICE,46137,46190,7701,16889,1,2
46198,NEXT_ARRIVAL,46180,46198,7701,16897,0,1
46212,END_SERVICE,46190,46212,7701,16911,1,2
46215,END_SERVICE,46212,46215,7701,16914,0,1
46267,NEXT_ARRIVAL,46198,46267,7753,16914,0,0
46269,NEXT_ARRIVAL,46267,46269,7753,16916,0,1
46311,END_SERVICE,46267,46311,7753,16958,1,2
46338,NEXT_ARRIVAL,46269,46338,7753,16985,0,1
46341,NEXT_ARRIVAL,46338,46341,7753,16988,1,2
46356,END_SERVICE,46311,46356,7753,17003,2,3
46375,END_SERVICE,46356,46375,7753,17022,1,2
46380,END_SERVICE,46375,46380,7753,17027,0,1
46381,NEXT_ARRIVAL,46341,46381,7754,17027,0,0
46386,END_SERVICE,46381,46386,7754,17032,0,1
46441,NEXT_ARRIVAL,46381,46441,7809,17032,0,0
46464,END_SERVICE,46441,46464,7809,17055,0,1
46606,NEXT_ARRIVAL,46441,46606,7951,17055,0,0
46715,END_SERVICE,46606,46715,7951,17164,0,1
46805,NEXT_ARRIVAL,46606,46805,8041,17164,0,0
46809,END_SERVICE,46805,46809,8041,17168,0,1
46918,NEXT_ARRIVAL,46805,46918,8150,17168,0,0
46926,END_SERVICE,46918,46926,8150,17176,0,1
46943,NEXT_ARRIVAL,46918,46943,8167,17176,0,0
46953,NEXT_ARRIVAL,46943,46953,8167,17186,0,1
46981,END_SERVICE,46943,46981,8167,17214,1,2
46987,NEXT_ARRIVAL,46953,46987,8167,17220,0,1
46987,END_SERVICE,46981,46987,8167,17220,1,2
46991,END_SERVICE,46987,46991,8167,17224,0,1
46992,NEXT_ARRIVAL,46987,46992,8168,17224,0,0
46993,NEXT_ARRIVAL,46992,46993,8168,17225,0,1
47004,END_SERVICE,46992,47004,8168,17236,1,2
47016,NEXT_ARRIVAL,46993,47016,8168,17248,0,1
47034,END_SERVICE,47004,47034,8168,17266,1,2
47037,NEXT_ARRIVAL,47016,47037,8168,17269,0,1
47037,END_SERVICE,47034,47037,8168,17269,1,2
47040,NEXT_ARRIVAL,47037,47040,8168,17272,0,1
47046,END_SERVICE,47037,47046,8168,17278,1,2
47048,NEXT_ARRIVAL,47040,47048,8168,17280,0,1
47055,NEXT_ARRIVAL,47048,47055,8168,17287,1,2
47121,NEXT_ARRIVAL,47055,47121,8168,17353,2,3
47136,END_SERVICE,47046,47136,8168,17368,3,4
47157,NEXT_ARRIVAL,47121,47157,8168,17389,2,3
47159,END_SERVICE,47136,47159,8168,17391,3,4
47186,NEXT_ARRIVAL,47157,47186,8168,17418,2,3
47205,NEXT_ARRIVAL,47186,47205,8168,17437,3,4
47255,END_SERVICE,47159,47255,8168,17487,4,5
47268,NEXT_ARRIVAL,47205,47268,8168,17500,3,4
47277,END_SERVICE,47255,47277,8168,17509,4,5
47289,NEXT_ARRIVAL,47268,47289,8168,17521,3,4
47326,NEXT_ARRIVAL,47289,47326,8168,17558,4,5
47332,NEXT_ARRIVAL,47326,47332,8168,17564,5,6
47354,NEXT_ARRIVAL,47332,47354,8168,17586,6,7
47361,END_SERVICE,47277,47361,8168,17593,7,8
47393,END_SERVICE,47361,47393,8168,17625,6,7
47416,NEXT_ARRIVAL,47354,47416,8168,17648,5,6
47429,NEXT_ARRIVAL,47416,47429,8168,17661,6,7
47460,END_SERVICE,47393,47460,8168,17692,7,8
47477,END_SERVICE,47460,47477,8168,17709,6,7
47487,NEXT_ARRIVAL,47429,47487,8168,17719,5,6
47500,END_SERVICE,47477,47500,8168,17732,6,7
47604,END_SERVICE,47500,47604,8168,17836,5,6
47613,NEXT_ARRIVAL,47487,47613,8168,17845,4,5
47631,NEXT_ARRIVAL,47613,47631,8168,17863,5,6
47658,END_SERVICE,47604,47658,8168,17890,6,7
47686,END_SERVICE,47658,47686,8168,17918,5,6
47702,END_SERVICE,47686,47702,8168,17934,4,5
47703,END_SERVICE,47702,47703,8168,17935,3,4
47720,NEXT_ARRIVAL,47631,47720,8168,17952,2,3
47743,END_SERVICE,47703,47743,8168,17975,3,4
47749,NEXT_ARRIVAL,47720,47749,8168,17981,2,3
47785,END_SERVICE,47743,47785,8168,18017,3,4
47805,NEXT_ARRIVAL,47749,47805,8168,18037,2,3
47820,NEXT_ARRIVAL,47805,47820,8168,18052,3,4
47828,END_SERVICE,47785,47828,8168,18060,4,5
47850,END_SERVICE,47828,47850,8168,18082,3,4
47868,END_SERVICE,47850,47868,8168,18100,2,3
47886,NEXT_ARRIVAL,47820,47886,8168,18118,1,2
47887,NEXT_ARRIVAL,47886,47887,8168,18119,2,3
47892,NEXT_ARRIVAL,47887,47892,8168,18124,3,4
47899,END_SERVICE,47868,47899,8168,18131,4,5
47906,NEXT_ARRIVAL,47892,47906,8168,18138,3,4
47913,NEXT_ARRIVAL,47906,47913,8168,18145,4,5
47930,NEXT_ARRIVAL,47913,47930,8168,18162,5,6
47933,NEXT_ARRIVAL,47930,47933,8168,18165,6,7
47950,NEXT_ARRIVAL,47933,47950,8168,18182,7,8
47966,NEXT_ARRIVAL,47950,47966,8168,18198,8,9
48009,END_SERVICE,47899,48009,8168,18241,9,10
48060,END_SERVICE,48009,48060,8168,18292,8,9
48073,END_SERVICE,48060,48073,8168,18305,7,8
48074,END_SERVICE,48073,48074,8168,18306,6,7
48085,NEXT_ARRIVAL,47966,48085,8168,18317,5,6
48122,END_SERVICE,48074,48122,8168,18354,6,7
48127,END_SERVICE,48122,48127,8168,18359,5,6
48129,NEXT_ARRIVAL,48085,48129,8168,18361,4,5
48134,NEXT_ARRIVAL,48129,48134,8168,18366,5,6
48216,NEXT_ARRIVAL,48134,48216,8168,18448,6,7
48231,NEXT_ARRIVAL,48216,48231,8168,18463,7,8
48255,NEXT_ARRIVAL,48231,48255,8168,18487,8,9
48276,END_SERVICE,48127,48276,8168,18508,9,10
48307,END_SERVICE,48276,48307,8168,18539,8,9
48319,NEXT_ARRIVAL,48255,48319,8168,18551,7,8
48359,NEXT_ARRIVAL,48319,48359,8168,18591,8,9
48364,NEXT_ARRIVAL,48359,48364,8168,18596,9,10
48382,END_SERVICE,48307,48382,8168,18614,10,11
48422,END_SERVICE,48382,48422,8168,18654,9,10
48451,NEXT_ARRIVAL,48364,48451,8168,18683,8,9
48454,NEXT_ARRIVAL,48451,48454,8168,18686,9,10
48456,END_SERVICE,48422,48456,8168,18688,10,11
48461,END_SERVICE,48456,48461,8168,18693,9,10
48475,NEXT_ARRIVAL,48454,48475,8168,18707,8,9
48508,END_SERVICE,48461,48508,8168,18740,9,10
48524,NEXT_ARRIVAL,48475,48524,8168,18756,8,9
48566,END_SERVICE,48508,48566,8168,18798,9,10
48606,END_SERVICE,48566,48606,8168,18838,8,9
48661,NEXT_ARRIVAL,48524,48661,8168,18893,7,8
48700,NEXT_ARRIVAL,48661,48700,8168,18932,8,9
48702,NEXT_ARRIVAL,48700,48702,8168,18934,9,10
48703,NEXT_ARRIVAL,48702,48703,8168,18935,10,11
48720,NEXT_ARRIVAL,48703,48720,8168,18952,11,12
48745,END_SERVICE,48606,48745,8168,18977,12,13
48790,NEXT_ARRIVAL,48720,48790,8168,19022,11,12
48799,END_SERVICE,48745,48799,8168,19031,12,13
48801,END_SERVICE,48799,48801,8168,19033,11,12
48803,END_SERVICE,48801,48803,8168,19035,10,11
48869,END_SERVICE,48803,48869,8168,19101,9,10
48879,END_SERVICE,48869,48879,8168,19111,8,9
48901,END_SERVICE,48879,48901,8168,19133,7,8
48921,NEXT_ARRIVAL,48790,48921,8168,19153,6,7
48942,NEXT_ARRIVAL,48921,48942,8168,19174,7,8
48987,NEXT_ARRIVAL,48942,48987,8168,19219,8,9
49008,NEXT_ARRIVAL,48987,49008,8168,19240,9,10
49010,END_SERVICE,48901,49010,8168,19242,10,11
49031,END_SERVICE,49010,49031,8168,19263,9,10
49039,END_SERVICE,49031,49039,8168,19271,8,9
49048,END_SERVICE,49039,49048,8168,19280,7,8
49057,END_SERVICE,49048,49057,8168,19289,6,7
49067,NEXT_ARRIVAL,49008,49067,8168,19299,5,6
49078,END_SERVICE,49057,49078,8168,19310,6,7
49116,NEXT_ARRIVAL,49067,49116,8168,19348,5,6
49158,END_SERVICE,49078,49158,8168,19390,6,7
49164,NEXT_ARRIVAL,49116,49164,8168,19396,5,6
49172,NEXT_ARRIVAL,49164,49172,8168,19404,6,7
49191,NEXT_ARRIVAL,49172,49191,8168,19423,7,8
49199,END_SERVICE,49158,49199,8168,19431,8,9
49213,NEXT_ARRIVAL,49191,49213,8168,19445,7,8
49228,NEXT_ARRIVAL,49213,49228,8168,19460,8,9
49231,END_SERVICE,49199,49231,8168,19463,9,10
49243,NEXT_ARRIVAL,49228,49243,8168,19475,8,9
49243,END_SERVICE,49231,49243,8168,19475,9,10
49267,END_SERVICE,49243,49267,8168,19499,8,9
49270,END_SERVICE,49267,49270,8168,19502,7,8
49273,END_SERVICE,49270,49273,8168,19505,6,7
49286,END_SERVICE,49273,49286,8168,19518,5,6
49311,NEXT_ARRIVAL,49243,49311,8168,19543,4,5
49326,END_SERVICE,49286,49326,8168,19558,5,6
49359,NEXT_ARRIVAL,49311,49359,8168,19591,4,5
49360,END_SERVICE,49326,49360,8168,19592,5,6
49370,END_SERVICE,49360,49370,8168,19602,4,5
49392,END_SERVICE,49370,49392,8168,19624,3,4
49414,END_SERVICE,49392,49414,8168,19646,2,3
49418,NEXT_ARRIVAL,49359,49418,8168,19650,1,2
49451,END_SERVICE,49414,49451,8168,19683,2,3
49460,END_SERVICE,49451,49460,8168,19692,1,2
49503,END_SERVICE,49460,49503,8168,19735,0,1
49545,NEXT_ARRIVAL,49418,49545,8210,19735,0,0
49574,END_SERVICE,49545,49574,8210,19764,0,1
49580,NEXT_ARRIVAL,49545,49580,8216,19764,0,0
49620,END_SERVICE,49580,49620,8216,19804,0,1
49697,NEXT_ARRIVAL,49580,49697,8293,19804,0,0
49699,END_SERVICE,49697,49699,8293,19806,0,1
49704,NEXT_ARRIVAL,49697,49704,8298,19806,0,0
49708,NEXT_ARRIVAL,49704,49708,8298,19810,0,1
49738,NEXT_ARRIVAL,49708,49738,8298,19840,1,2
49742,END_SERVICE,49704,49742,8298,19844,2,3
49749,NEXT_ARRIVAL,49738,49749,8298,19851,1,2
49751,END_SERVICE,49742,49751,8298,19853,2,3
49752,END_SERVICE,49751,49752,8298,19854,1,2
49798,NEXT_ARRIVAL,49749,49798,8298,19900,0,1
49808,END_SERVICE,49752,49808,8298,19910,1,2
49822,NEXT_ARRIVAL,49798,49822,8298,19924,0,1
49827,END_SERVICE,49808,49827,8298,19929,1,2
49854,NEXT_ARRIVAL,49822,49854,8298,19956,0,1
49855,END_SERVICE,49827,49855,8298,19957,1,2
49858,END_SERVICE,49855,49858,8298,19960,0,1
49872,NEXT_ARRIVAL,49854,49872,8312,19960,0,0
49880,NEXT_ARRIVAL,49872,49880,8312,19968,0,1
49883,END_SERVICE,49872,49883,8312,19971,1,2
49894,END_SERVICE,49883,49894,8312,19982,0,1
49913,NEXT_ARRIVAL,49880,49913,8331,19982,0,0
49999,END_SERVICE,49913,49999,8331,20068,0,1
50049,NEXT_ARRIVAL,49913,50049,8381,20068,0,0
50075,END_SERVICE,50049,50075,8381,20094,0,1
50088,NEXT_ARRIVAL,50049,50088,8394,20094,0,0
50176,NEXT_ARRIVAL,50088,50176,8394,20182,0,1
50202,END_SERVICE,50088,50202,8394,20208,1,2
50213,END_SERVICE,50202,50213,8394,20219,0,1
50235,NEXT_ARRIVAL,50176,50235,8416,20219,0,0
50245,NEXT_ARRIVAL,50235,50245,8416,20229,0,1
50248,END_SERVICE,50235,50248,8416,20232,1,2
50272,NEXT_ARRIVAL,50245,50272,8416,20256,0,1
50371,NEXT_ARRIVAL,50272,50371,8416,20355,1,2
50373,END_SERVICE,50248,50373,8416,20357,2,3
50374,END_SERVICE,50373,50374,8416,20358,1,2
50377,NEXT_ARRIVAL,50371,50377,8416,20361,0,1
50409,NEXT_ARRIVAL,50377,50409,8416,20393,1,2
50419,NEXT_ARRIVAL,50409,50419,8416,20403,2,3
50436,END_SERVICE,50374,50436,8416,20420,3,4
50464,END_SERVICE,50436,50464,8416,20448,2,3
50465,NEXT_ARRIVAL,50419,50465,8416,20449,1,2
50468,END_SERVICE,50464,50468,8416,20452,2,3
50470,END_SERVICE,50468,50470,8416,20454,1,2
50477,END_SERVICE,50470,50477,8416,20461,0,1
50478,NEXT_ARRIVAL,50465,50478,8417,20461,0,0
50482,END_SERVICE,50478,50482,8417,20465,0,1
50487,NEXT_ARRIVAL,50478,50487,8422,20465,0,0
50490,NEXT_ARRIVAL,50487,50490,8422,20468,0,1
50495,NEXT_ARRIVAL,50490,50495,8422,20473,1,2
50501,NEXT_ARRIVAL,50495,50501,8422,20479,2,3
50517,NEXT_ARRIVAL,50501,50517,8422,20495,3,4
50519,END_SERVICE,50487,50519,8422,20497,4,5
